보안등위치명,설치개수,소재지도로명주소,위도,경도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
용신동(0968),1,서울특별시 동대문구 왕산로26길 27,37.57681002,127.0365693,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0969),1,서울특별시 동대문구 왕산로26길 27,37.57681002,127.0365693,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0970),1,서울특별시 동대문구 왕산로26길 27,37.57681002,127.0365693,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0971),1,서울특별시 동대문구 왕산로26길 27,37.57681002,127.0365693,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0972),1,서울특별시 동대문구 왕산로26길 27,37.57681002,127.0365693,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0973),1,서울특별시 동대문구 고산자로31길 12,37.57682595,127.0374182,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0974),1,서울특별시 동대문구 천호대로 125,37.57425852,127.0374852,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0974-1),1,서울특별시 동대문구 천호대로 125,37.57425852,127.0374852,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0976),1,서울특별시 동대문구 고산자로 391-6,37.57444919,127.0376639,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0977),1,서울특별시 동대문구 왕산로28길 5,37.57785738,127.0390466,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0978),1,서울특별시 동대문구 왕산로 142-2,37.57800337,127.0392711,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0979),1,서울특별시 동대문구 고산자로34길 23-1,37.57789755,127.0395555,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0980),1,서울특별시 동대문구 고산자로34길 11,37.57768665,127.0391054,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0981),1,서울특별시 동대문구 고산자로34길 17,37.57783265,127.0404394,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0982),1,서울특별시 동대문구 고산자로34가길 5-1,37.5775391,127.0397979,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0983),1,서울특별시 동대문구 왕산로 146,37.5780543,127.039995,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0984),1,서울특별시 동대문구 고산자로34길 31,37.57794665,127.040053,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0985),1,서울특별시 동대문구 고산자로 420,37.58264343,127.0381247,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0986),1,서울특별시 동대문구 왕산로28길 19,37.57723618,127.0391111,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0987),1,서울특별시 동대문구 왕산로28길 29,37.57679435,127.0390715,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0988),1,서울특별시 동대문구 고산자로32길 15,37.57675941,127.0392078,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0989),1,서울특별시 동대문구 고산자로32길 15-7,37.57699384,127.0392275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0990),1,서울특별시 동대문구 고산자로34가길 12,37.57719371,127.0394287,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0991),1,서울특별시 동대문구 고산자로34가길 14,37.57707649,127.0394189,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0992),1,서울특별시 동대문구 고산자로34가길 9,37.57734908,127.0396984,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0993),1,서울특별시 동대문구 왕산로30길 24-15,37.57733694,127.0404231,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0994),1,서울특별시 동대문구 고산자로34길 24,37.5776554,127.0396945,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0995),1,서울특별시 동대문구 고산자로34길 24,37.5776554,127.0396945,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0996),1,서울특별시 동대문구 고산자로34길 28-6,37.57758516,127.0399218,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0997),1,서울특별시 동대문구 고산자로34길 28-14,37.57726211,127.0400844,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0998),1,서울특별시 동대문구 고산자로34가길 11-5,37.57739532,127.039845,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(0999),1,서울특별시 동대문구 고산자로32길 27-6,37.57699973,127.039952,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1000),1,서울특별시 동대문구 고산자로32길 27-4,37.57685548,127.0399425,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1001),1,서울특별시 동대문구 고산자로32길 27-4,37.57685548,127.0399425,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1002),1,서울특별시 동대문구 고산자로32길 27-4,37.57685548,127.0399425,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1003),1,서울특별시 동대문구 고산자로32길 31,37.57690182,127.0401004,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1004),1,서울특별시 동대문구 고산자로32길 39,37.5770035,127.0404161,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1005),1,서울특별시 동대문구 고산자로34길 28-7,37.57754195,127.0401488,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1006),1,서울특별시 동대문구 고산자로34길 28-7,37.57754195,127.0401488,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1007),1,서울특별시 동대문구 왕산로30길 24-6,37.57745324,127.0403197,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1008),1,서울특별시 동대문구 왕산로30길 24-11,37.57719334,127.0404929,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1009),1,서울특별시 동대문구 왕산로30길 32,37.57708761,127.0407886,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1010),1,서울특별시 동대문구 왕산로30길 29,37.57740607,127.0411694,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1011),1,서울특별시 동대문구 왕산로30길 28,37.57730292,127.0406726,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1012),1,서울특별시 동대문구 왕산로30길 26,37.57741049,127.0406033,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1013),1,서울특별시 동대문구 왕산로30길 19-5,37.57780957,127.0409265,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1014),1,서울특별시 동대문구 왕산로30길 15,37.57785269,127.0406882,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1015),1,서울특별시 동대문구 고산자로34길 40,37.57796926,127.0406188,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1016),1,서울특별시 동대문구 왕산로30길 3,37.57841854,127.0404659,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1017),1,서울특별시 동대문구 고산자로34길 43,37.57819624,127.040831,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1018),1,서울특별시 동대문구 왕산로30길 7-2,37.57828625,127.0408185,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1019),1,서울특별시 동대문구 고산자로34길 48-1,37.57809061,127.041138,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1020),1,서울특별시 동대문구 고산자로34길 48-4,37.5779095,127.0410271,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1021),1,서울특별시 동대문구 고산자로34길 52-1,37.57819137,127.0413405,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1022),1,서울특별시 동대문구 고산자로32길 65,37.57749156,127.0417118,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1023),1,서울특별시 동대문구 고산자로34길 52-26,37.57762386,127.0413591,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1024),1,서울특별시 동대문구 고산자로34길 52-26,37.57762386,127.0413591,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1025),1,서울특별시 동대문구 왕산로30길 29,37.57740607,127.0411694,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1026),1,서울특별시 동대문구 왕산로30길 29,37.57740607,127.0411694,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1027),1,서울특별시 동대문구 고산자로32길 65,37.57749156,127.0417118,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1028),1,서울특별시 동대문구 왕산로32길 24,37.57804068,127.0416481,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1029),1,서울특별시 동대문구 고산자로34길 56-3,37.57817537,127.0415898,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1030),1,서울특별시 동대문구 고산자로34길 58,37.57825608,127.0415435,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1031),1,서울특별시 동대문구 왕산로 162-1,37.57871484,127.041447,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1032),1,서울특별시 동대문구 고산자로34길 49,37.57827071,127.0411244,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1033),1,서울특별시 동대문구 고산자로34길 60,37.57829295,127.0416449,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1034),1,서울특별시 동대문구 왕산로 168 ,37.57881089,127.0421817,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1035),1,서울특별시 동대문구 왕산로 168,37.57881089,127.0421817,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1036),1,서울특별시 동대문구 왕산로 168,37.57881089,127.0421817,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1037),1,서울특별시 동대문구 왕산로 168,37.57881089,127.0421817,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1038),1,서울특별시 동대문구 답십리로 4,37.5734334,127.0603636,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1039),1,서울특별시 동대문구 왕산로 168,37.57881089,127.0421817,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1040),1,서울특별시 동대문구 왕산로 168,37.57881089,127.0421817,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1041),1,서울특별시 동대문구 답십리로 4,37.5734334,127.0603636,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1042),1,서울특별시 동대문구 답십리로8,37.5734334,127.0603636,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1043),1,서울특별시 동대문구 왕산로34길 13,37.58239565,127.0498235,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1044),1,서울특별시 동대문구 답십리로 10,37.5734334,127.0603636,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1047),1,서울특별시 동대문구 답십리로 8,37.5734334,127.0603636,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1048),1,서울특별시 동대문구 답십리로 10,37.5734334,127.0603636,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1049),1,서울특별시 동대문구 답십리로 10,37.5734334,127.0603636,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1050),1,서울특별시 동대문구 답십리로 12,37.5734334,127.0603636,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1051),1,서울특별시 동대문구 답십리로 14-2,37.5734334,127.0603636,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1052),1,서울특별시 동대문구 답십리로 20,37.5734334,127.0603636,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1058),1,서울특별시 동대문구 왕산로32길 58,37.57672962,127.0410875,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1059),1,서울특별시 동대문구 고산자로32길 52-1,37.57701029,127.0412538,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1060),1,서울특별시 동대문구 고산자로32길 42-2,37.57691496,127.0406097,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1061),1,서울특별시 동대문구 고산자로32길 38,37.57680547,127.0404413,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1062),1,서울특별시 동대문구 고산자로32길 42-6,37.57679747,127.0405659,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1063),1,서울특별시 동대문구 왕산로32길 60-3,37.57667318,127.0407939,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1064),1,서울특별시 동대문구 고산자로32길 42-8,37.57670701,127.0405218,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1065),1,서울특별시 동대문구 왕산로32길 60-1,37.57664725,127.0409301,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1066),1,서울특별시 동대문구 왕산로32길 66,37.57646577,127.0407739,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1067),1,서울특별시 동대문구 왕산로32길 74,37.57624762,127.040539,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1068),1,서울특별시 동대문구 왕산로32길 70-3,37.57632852,127.0405153,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
용신동(1069),1,서울특별시 동대문구 왕산로32길 74,37.57624762,127.040539,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
