보안등표찰명,소재지지번주소,경도,위도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
신촌동8066,서울특별시 서대문구 신촌동2-97,126.947702,37.5670825,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동9970-1,서울특별시 서대문구 신촌동336,126.9421662,37.5639155,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동33,서울특별시 서대문구 신촌동2-202,126.9475903,37.5669734,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동7052,서울특별시 서대문구 신촌동52-5,126.9436399,37.5701728,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동7025-1,서울특별시 서대문구 신촌동52-3,126.9439381,37.5698962,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동7068-1,서울특별시 서대문구 신촌동 126-1,126.9397313,37.5600192,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2031,서울특별시 서대문구 창천동132,126.9307938,37.5597313,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동3010,서울특별시 서대문구 창천동152,126.9305524,37.5591976,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동3001,서울특별시 서대문구 창천동163,126.930261,37.5589967,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2950,서울특별시 서대문구 창천동163,126.930261,37.5589967,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2027,서울특별시 서대문구 창천동193,126.9306711,37.560397,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2023,서울특별시 서대문구 창천동193,126.9306711,37.560397,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2427,서울특별시 서대문구 창천동193,126.9306711,37.560397,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1040,서울특별시 서대문구 창천동195,126.9309185,37.5605074,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동9061,서울특별시 서대문구 창천동198,126.9307465,37.560659,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2019,서울특별시 서대문구 창천동210,126.9304282,37.5607552,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2020,서울특별시 서대문구 창천동201,126.9307108,37.5607848,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2034,서울특별시 서대문구 창천동219,126.9306017,37.5604955,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2430,서울특별시 서대문구 창천동219,126.9306017,37.5604955,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2028,서울특별시 서대문구 창천동226,126.9304492,37.5600796,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2030,서울특별시 서대문구 창천동231,126.9304454,37.559557,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2111,서울특별시 서대문구 창천동255,126.9296141,37.559117,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2043,서울특별시 서대문구 창천동255,126.9296141,37.559117,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2024,서울특별시 서대문구 창천동267,126.9303062,37.5605829,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1010,서울특별시 서대문구 창천동267,126.9303062,37.5605829,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2018,서울특별시 서대문구 창천동272,126.9301795,37.5607349,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2039,서울특별시 서대문구 창천동279,126.9299523,37.560003,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2040,서울특별시 서대문구 창천동281,126.9297854,37.5598033,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2026,서울특별시 서대문구 창천동275-3,126.9302176,37.560447,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2051,서울특별시 서대문구 창천동312,126.9297886,37.560371,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2049,서울특별시 서대문구 창천동315,126.9294982,37.560098,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2048,서울특별시 서대문구 창천동316,126.9293979,37.559989,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2052,서울특별시 서대문구 창천동323,126.9296406,37.5604327,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2017,서울특별시 서대문구 창천동326,126.9297385,37.5607039,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2016,서울특별시 서대문구 창천동333,126.9295019,37.5606297,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동10130,서울특별시 서대문구 창천동340,126.9289015,37.5598764,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2062,서울특별시 서대문구 창천동342,126.9287209,37.5598387,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2057,서울특별시 서대문구 창천동346,126.9289285,37.5603632,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2057-1,서울특별시 서대문구 창천동346,126.9289285,37.5603632,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2015,서울특별시 서대문구 창천동351,126.9292627,37.5607356,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2059,서울특별시 서대문구 창천동362,126.9284783,37.5601879,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2061,서울특별시 서대문구 창천동364,126.9284599,37.5598904,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2096,서울특별시 서대문구 창천동369,126.9282424,37.5592667,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2093,서울특별시 서대문구 창천동373,126.927705,37.5588564,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2094,서울특별시 서대문구 창천동373,126.927705,37.5588564,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2095,서울특별시 서대문구 창천동377,126.9278703,37.5591732,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동381,서울특별시 서대문구 창천동381,126.9282726,37.5595283,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2482,서울특별시 서대문구 창천동382,126.9282702,37.5596995,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동10050,서울특별시 서대문구 창천동389,126.9282798,37.5606096,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2004,서울특별시 서대문구 창천동403,126.9281599,37.561077,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2080,서울특별시 서대문구 창천동409,126.9279068,37.5605702,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2074,서울특별시 서대문구 창천동414,126.9280271,37.5600757,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2090,서울특별시 서대문구 창천동417,126.927861,37.5598219,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1-3,서울특별시 서대문구 창천동420,126.9278658,37.5602724,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2083,서울특별시 서대문구 창천동421,126.927796,37.560407,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2003,서울특별시 서대문구 창천동434,126.927692,37.5613431,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2002,서울특별시 서대문구 창천동437,126.927668,37.561442,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2001,서울특별시 서대문구 창천동441,126.9277671,37.5616321,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2079,서울특별시 서대문구 창천동461,126.9276342,37.5606398,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2078,서울특별시 서대문구 창천동465,126.9274902,37.5604222,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1137,서울특별시 서대문구 창천동467,126.927426,37.5601603,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동10173,서울특별시 서대문구 창천동480,126.9270691,37.5605806,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동2077,서울특별시 서대문구 창천동483,126.9272249,37.5607712,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4040,서울특별시 서대문구 창천동41-21,126.9375049,37.5581881,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4046-1,서울특별시 서대문구 창천동50-6,126.9377369,37.5585866,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동3101,서울특별시 서대문구 창천동52-5,126.936553,37.5590625,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동18-1,서울특별시 서대문구 창천동53-7,126.9343862,37.5586195,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4005,서울특별시 서대문구 창천동57-3,126.9361558,37.5575452,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동3076,서울특별시 서대문구 창천동57-6,126.9349127,37.5574169,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4004,서울특별시 서대문구 창천동57-7,126.9361835,37.5571941,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1104,서울특별시 서대문구 창천동67-8,126.9333597,37.558376,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1079,서울특별시 서대문구 창천동67-11,126.9331436,37.5584551,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1107,서울특별시 서대문구 창천동67-11,126.9331436,37.5584551,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1112,서울특별시 서대문구 창천동69-9,126.9335461,37.5588011,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동3047,서울특별시 서대문구 창천동72-5,126.9350202,37.5562195,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동3046,서울특별시 서대문구 창천동72-10,126.9349287,37.5562907,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동3095,서울특별시 서대문구 창천동76-5,126.9348756,37.5592276,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동3096,서울특별시 서대문구 창천동52-106,126.935364,37.5591059,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1118,서울특별시 서대문구 창천동90-2,126.9334235,37.5594578,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1116,서울특별시 서대문구 창천동90-4,126.9331045,37.5596081,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1023,서울특별시 서대문구 창천동91-7,126.9328815,37.5601647,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1115,서울특별시 서대문구 창천동91-9,126.9324889,37.5599179,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1315,서울특별시 서대문구 창천동91-9,126.9324889,37.5599179,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1015,서울특별시 서대문구 창천동99-10,126.9326589,37.5606943,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동5058,서울특별시 서대문구 창천동29-1,126.9386461,37.5567297,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동5061,서울특별시 서대문구 창천동29-3,126.938534,37.5566476,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4116,서울특별시 서대문구 창천동4-89,126.9411307,37.5587072,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동5019,서울특별시 서대문구 창천동13-4,126.9387524,37.5580101,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4095,서울특별시 서대문구 창천동4-14,126.9412992,37.5579969,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4093,서울특별시 서대문구 창천동4-15,126.9412682,37.5577894,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4052,서울특별시 서대문구 창천동4-17,126.9414619,37.5584939,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동5080,서울특별시 서대문구 창천동18-4,126.9377221,37.557235,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4058,서울특별시 서대문구 창천동4-19,126.9414997,37.558224,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4054,서울특별시 서대문구 창천동4-21,126.9412861,37.5581229,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4053,서울특별시 서대문구 창천동4-22,126.9412497,37.5582938,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4096,서울특별시 서대문구 창천동4-29,126.941025,37.5581747,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4097,서울특별시 서대문구 창천동4-29,126.941025,37.5581747,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4420,서울특별시 서대문구 창천동4-83,126.9406668,37.5586941,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동9613,서울특별시 서대문구 창천동5-15,126.9400671,37.5586797,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동5003,서울특별시 서대문구 창천동5-23,126.9396798,37.5588564,씨피주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동4036,서울특별시 서대문구 창천동31-8,126.9373757,37.5585203,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동8817,서울특별시 서대문구 창천동29-11,126.9383208,37.5565195,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동5091,서울특별시 서대문구 창천동29-11,126.9383208,37.5565195,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동6911,서울특별시 서대문구 창천동100-114,126.9312473,37.5604653,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1042,서울특별시 서대문구 창천동100-118,126.9316927,37.56019,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동1061,서울특별시 서대문구 창천동100-126,126.9328816,37.5593628,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
신촌동10036,서울특별시 서대문구 창천동100-131,126.9324598,37.5595752,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
