"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
02-14-22,2,서울특별시 도봉구 노해로57길67,서울특별시 도봉구 쌍문제2동 152-13,127.034268,37.654121,2013-08-23,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-11-22,1,서울특별시 도봉구 쌍문제2동 645,서울특별시 도봉구 쌍문제2동 645,127.037914,37.656471,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-09-22,1,서울특별시 도봉구 해등로,서울특별시 도봉구 쌍문제2동 49-5,127.037534,37.657612,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-13-22,1,서울특별시 도봉구 쌍문제2동 681-1,서울특별시 도봉구 쌍문제2동 681-1,127.037002,37.654925,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-02-22,2,서울특별시 도봉구 도봉로139길50,서울특별시 도봉구 쌍문제2동 710-32,127.038884,37.660666,2013-11-05,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-17-22,1,서울특별시 도봉구 쌍문제2동 80-52,서울특별시 도봉구 쌍문제2동 80-52,127.036022,37.651662,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-05-22,1,서울특별시 도봉구 쌍문제2동 26-40,서울특별시 도봉구 쌍문제2동 26-40,127.036736,37.6604,2008-01-01,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-20-22,1,서울특별시 도봉구 쌍문제2동 75-12,서울특별시 도봉구 쌍문제2동 75-12,127.036317,37.654654,2008-04-07,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-01-22,1,서울특별시 도봉구 쌍문제2동 714-30,서울특별시 도봉구 쌍문제2동 714-30,127.03995,37.660403,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-08-22,1,서울특별시 도봉구 쌍문제2동 713-42,서울특별시 도봉구 쌍문제2동 713-42,127.039296,37.659265,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-15-23,2,서울특별시 도봉구 쌍문제2동 81-105,서울특별시 도봉구 쌍문제2동 81-105,127.03335,37.653208,2013-10-02,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-20-23,1,서울특별시 도봉구 쌍문제2동 69-71,서울특별시 도봉구 쌍문제2동 69-71,127.0367,37.65653,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-01-23,1,서울특별시 도봉구 쌍문제2동 714-18,서울특별시 도봉구 쌍문제2동 714-18,127.040624,37.660443,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-09-23,2,서울특별시 도봉구 쌍문제2동 21-49,서울특별시 도봉구 쌍문제2동 21-49,127.037506,37.657925,2007-02-07,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-11-23,1,서울특별시 도봉구 해등로17길 10-5,서울특별시 도봉구 쌍문제2동 642,127.037998,37.656593,2015-11-24,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-17-23,1,서울특별시 도봉구 쌍문제2동 80-49,서울특별시 도봉구 쌍문제2동 80-49,127.036241,37.651817,2007-09-08,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-13-23,1,서울특별시 도봉구 쌍문제2동 681-2,서울특별시 도봉구 쌍문제2동 681-2,127.037086,37.654815,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-05-23,1,서울특별시 도봉구 쌍문제2동 26-42,서울특별시 도봉구 쌍문제2동 26-42,127.036671,37.660476,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
02-14-23,1,서울특별시 도봉구 도봉로127길 31-25,서울특별시 도봉구 쌍문제2동 81-289,127.035353,37.653236,2016-05-16,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-11-10,1,서울특별시 도봉구 도봉제1동 581-8,서울특별시 도봉구 도봉제1동 581-8,127.044423,37.681708,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-04-10,2,서울특별시 도봉구 도봉제1동 574-10,서울특별시 도봉구 도봉제1동 574-10,127.043001,37.685838,2013-11-12,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-06-10,1,서울특별시 도봉구 도봉로183길 12-3,서울특별시 도봉구 도봉제1동 569-33,127.045075,37.684999,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-17-10,1,서울특별시 도봉구 쌍문제3동 103-205,서울특별시 도봉구 쌍문제3동 103-205,127.031671,37.645997,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-02-10,2,서울특별시 도봉구 쌍문제3동 143-34,서울특별시 도봉구 쌍문제3동 143-34,127.033807,37.65084,2006-05-17,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-13-10,1,서울특별시 도봉구 우이천로329,서울특별시 도봉구 쌍문제3동 389-17,127.02673,37.646285,2016-05-16,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-17-11,1,서울특별시 도봉구 쌍문제3동 103-204,서울특별시 도봉구 쌍문제3동 103-204,127.031915,37.645806,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-02-11,1,서울특별시 도봉구 쌍문제3동 143-9,서울특별시 도봉구 쌍문제3동 143-9,127.034059,37.650798,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-11,1,서울특별시 도봉구 도봉로115길5,서울특별시 도봉구 쌍문제3동 88-112,127.033984,37.648499,2014-08-26,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-04-11,1,서울특별시 도봉구 쌍문제3동 139-9,서울특별시 도봉구 쌍문제3동 139-9,127.030801,37.650692,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-18-11,1,서울특별시 도봉구 도봉로109길 30,서울특별시 도봉구 쌍문제3동 100-35,127.031625,37.647046,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-16-11,1,서울특별시 도봉구 쌍문제3동 103-92,서울특별시 도봉구 쌍문제3동 103-92,127.031194,37.644117,2007-11-06,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-08-11,1,서울특별시 도봉구 쌍문제3동 122-52,서울특별시 도봉구 쌍문제3동 122-52,127.031452,37.648427,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-06-11,1,서울특별시 도봉구 쌍문동 174-5,서울특별시 도봉구 쌍문제3동 315-230,127.028881,37.648791,2006-09-05,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-09-11,1,서울특별시 도봉구 쌍문제3동 123-69,서울특별시 도봉구 쌍문제3동 123-69,127.031273,37.647136,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-11-11,2,서울특별시 도봉구 노해로42길 23,서울특별시 도봉구 쌍문제3동 333-7,127.02809,37.648191,2008-02-21,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-11,1,서울특별시 도봉구 도봉로117길 34-5,서울특별시 도봉구 쌍문제3동 138-96,127.033031,37.650036,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-01-11,1,서울특별시 도봉구 쌍문제3동 88-45,서울특별시 도봉구 쌍문제3동 88-45,127.034851,37.650273,2007-05-21,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-10-11,1,서울특별시 도봉구 쌍문제3동 112,서울특별시 도봉구 쌍문제3동 112,127.029683,37.647477,2007-03-23,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-05-11,1,서울특별시 도봉구 쌍문제3동 139-95,서울특별시 도봉구 쌍문제3동 139-95,127.029345,37.650022,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-01-12,1,서울특별시 도봉구 노해로 60길 23,서울특별시 도봉구 쌍문제3동 88-16,127.034641,37.650216,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-16-12,1,서울특별시 도봉구 쌍문제3동 103-91,서울특별시 도봉구 쌍문제3동 103-91,127.031088,37.64396,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-05-12,1,서울특별시 도봉구 쌍문제3동 139-104,서울특별시 도봉구 쌍문제3동 139-104,127.029642,37.650134,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-04-12,1,서울특별시 도봉구 쌍문제3동 139-14,서울특별시 도봉구 쌍문제3동 139-14,127.030709,37.650282,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-18-12,1,서울특별시 도봉구 쌍문제3동 100-12,서울특별시 도봉구 쌍문제3동 100-12,127.031664,37.647279,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-07-12,1,서울특별시 도봉구 쌍문제3동 122-31,서울특별시 도봉구 쌍문제3동 122-31,127.030789,37.648655,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-11-12,1,서울특별시 도봉구 노해로44길 20-6,서울특별시 도봉구 쌍문제3동 315-443,127.028226,37.64847,2008-02-21,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-12,1,서울특별시 도봉구 쌍문제3동 88-37,서울특별시 도봉구 쌍문제3동 88-37,127.033807,37.648323,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-09-12,1,서울특별시 도봉구 쌍문제3동 123-5,서울특별시 도봉구 쌍문제3동 123-5,127.031674,37.647671,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-08-12,1,서울특별시 도봉구 쌍문제3동 122-104,서울특별시 도봉구 쌍문제3동 122-104,127.031415,37.648585,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-06-12,1,서울특별시 도봉구 노해로42길 55-14,서울특별시 도봉구 쌍문제3동 315-233,127.029121,37.648695,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-02-12,1,서울특별시 도봉구 쌍문제3동 141-22,서울특별시 도봉구 쌍문제3동 141-22,127.033665,37.650452,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-12,1,서울특별시 도봉구 도봉로117길 26-17,서울특별시 도봉구 쌍문제3동 138-87,127.033054,37.650235,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-17-12,1,서울특별시 도봉구 우이천로24길 67,서울특별시 도봉구 쌍문제3동 103-32,127.032191,37.646262,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-09-28,1,서울특별시 도봉구 쌍문제3동 98-86,서울특별시 도봉구 쌍문제3동 98-86,127.032511,37.647924,2008-01-01,전용주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-28,1,서울특별시 도봉구 노해로54길 21,서울특별시 도봉구 쌍문제3동 138-152,127.031354,37.649974,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-02-28,1,서울특별시 도봉구 쌍문제3동 143-67,서울특별시 도봉구 쌍문제3동 143-67,127.03357,37.650679,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-16-28,1,서울특별시 도봉구 쌍문제3동 103-166,서울특별시 도봉구 쌍문제3동 103-166,127.030392,37.644143,2007-01-30,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-28,1,서울특별시 도봉구 쌍문제3동 94-22,서울특별시 도봉구 쌍문제3동 94-22,127.032635,37.649049,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-08-28,1,서울특별시 도봉구 쌍문제3동 122-35,서울특별시 도봉구 쌍문제3동 122-35,127.030863,37.648463,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-09-29,1,서울특별시 도봉구 노해로60가길 12-4,서울특별시 도봉구 쌍문제3동 98-82,127.032305,37.647856,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-29,1,서울특별시 도봉구 도봉로115길 31-6,서울특별시 도봉구 쌍문제3동 94-20,127.032623,37.648721,2007-05-03,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-17-29,1,서울특별시 도봉구 우이천로24길52-10,서울특별시 도봉구 쌍문제3동 103-214,127.032211,37.645787,2012-12-21,통신주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-02-29,1,서울특별시 도봉구 쌍문제3동 141-49,서울특별시 도봉구 쌍문제3동 141-49,127.034282,37.649786,2007-10-09,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-29,1,서울특별시 도봉구 쌍문제3동 138-149,서울특별시 도봉구 쌍문제3동 138-149,127.031517,37.650309,2007-03-13,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-08-29,1,서울특별시 도봉구 쌍문제3동 120-46,서울특별시 도봉구 쌍문제3동 120-46,127.031718,37.648783,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-16-29,1,서울특별시 도봉구 쌍문제3동 103-178,서울특별시 도봉구 쌍문제3동 103-178,127.030482,37.643747,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-09-30,1,서울특별시 도봉구 쌍문제3동 98-71,서울특별시 도봉구 쌍문제3동 98-71,127.032185,37.647566,2007-06-30,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-16-30,1,서울특별시 도봉구 쌍문제3동 103-161,서울특별시 도봉구 쌍문제3동 103-161,127.030285,37.643866,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-30,1,서울특별시 도봉구 쌍문제3동 94-49,서울특별시 도봉구 쌍문제3동 94-49,127.032705,37.648572,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-02-30,1,서울특별시 도봉구 쌍문제3동 141-51,서울특별시 도봉구 쌍문제3동 141-51,127.034034,37.649661,2007-10-09,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-30,1,서울특별시 도봉구 쌍문제3동 138-174,서울특별시 도봉구 쌍문제3동 138-174,127.031301,37.65017,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-17-30,1,서울특별시 도봉구 우이천로24길 72,서울특별시 도봉구 쌍문제3동 103-16,127.032409,37.646358,2016-12-02,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-08-30,1,서울특별시 도봉구 도봉로113길 38,서울특별시 도봉구 쌍문제3동 120-11,127.032113,37.648496,2006-09-08,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-16-31,1,서울특별시 도봉구 우이천로290-5,서울특별시 도봉구 쌍문제3동 103-157,127.030275,37.644046,2013-08-07,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-02-31,1,서울특별시 도봉구 쌍문제3동 143-32,서울특별시 도봉구 쌍문제3동 143-32,127.033818,37.65068,2007-10-09,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-31,1,서울특별시 도봉구 쌍문제3동 94-48,서울특별시 도봉구 쌍문제3동 94-48,127.032625,37.648468,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-31,1,서울특별시 도봉구 쌍문제3동 138-155,서울특별시 도봉구 쌍문제3동 138-155,127.031559,37.649742,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-08-31,1,서울특별시 도봉구 쌍문제3동 122-48,서울특별시 도봉구 쌍문제3동 122-48,127.031709,37.648574,2006-10-16,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-09-31,1,서울특별시 도봉구 쌍문제3동 98-92,서울특별시 도봉구 쌍문제3동 98-92,127.032671,37.647887,2006-06-22,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-08-32,1,서울특별시 도봉구 쌍문제3동 122-68,서울특별시 도봉구 쌍문제3동 122-68,127.031157,37.649391,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-19-32,1,서울특별시 도봉구 쌍문제3동 94-29,서울특별시 도봉구 쌍문제3동 94-29,127.032906,37.648343,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
03-03-32,1,서울특별시 도봉구 쌍문제3동 138-168,서울특별시 도봉구 쌍문제3동 138-168,127.032558,37.650002,2006-08-06,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-18-18,1,서울특별시 도봉구 도봉제1동 425-6,서울특별시 도봉구 도봉제1동 425-6,127.039175,37.679667,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-26-18,1,서울특별시 도봉구 도봉제1동 614-3,서울특별시 도봉구 도봉제1동 614-3,127.041028,37.672229,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-15-18,1,서울특별시 도봉구 도봉로169길 91,서울특별시 도봉구 도봉제1동 593-9,127.041183,37.67855,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-22-18,1,서울특별시 도봉구 도봉제1동 602-29,서울특별시 도봉구 도봉제1동 602-29,127.043088,37.674661,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
14-05-18,1,서울특별시 도봉구 도봉제1동 557-9,서울특별시 도봉구 도봉제1동 557-9,127.044082,37.68664,2008-01-01,한전주,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-04-33,1,서울특별시 도봉구 쌍문제1동 349-11,서울특별시 도봉구 쌍문제1동 349-11,127.025621,37.648283,2008-01-01,벽부등,02-2091-4083,서울특별시 도봉구청,2017-05-17
01-09-33,1,서울특별시 도봉구 우이천로34길58,서울특별시 도봉구 쌍문제1동 294-18,127.024147,37.650318,2013-01-02,통신주,02-2091-4083,서울특별시 도봉구청,2017-05-17
