연번,행정동,도로명주소,지번주소,위도,경도
1563,내곡동,서울특별시 서초구 내곡동454,서울특별시 서초구 염곡동 179-4,37.4550956,127.0555596
1564,양재2동,서울특별시 서초구 강남대로8길 40-61,서울특별시 서초구 양재동 345-10,37.46858519,127.0433052
1565,내곡동,서울특별시 서초구 내곡동455,서울특별시 서초구 염곡동 177,37.45478413,127.0549192
1566,내곡동,서울특별시 서초구 내곡동456,서울특별시 서초구 염곡동 176-2,37.45469439,127.0549656
1567,내곡동,서울특별시 서초구 내곡동457,서울특별시 서초구 염곡동 178-1,37.45451924,127.0544704
1568,내곡동,서울특별시 서초구 내곡동458,서울특별시 서초구 염곡동 188-1,37.45434634,127.0542579
1569,내곡동,서울특별시 서초구 내곡동459,서울특별시 서초구 염곡동 162-55,37.45419884,127.0538415
1570,내곡동,서울특별시 서초구 내곡동460,서울특별시 서초구 염곡동 175,37.45420028,127.0540223
1571,내곡동,서울특별시 서초구 내곡동461,서울특별시 서초구 염곡동 174,37.45393089,127.0541388
1572,내곡동,서울특별시 서초구 내곡동462,서울특별시 서초구 염곡동 174,37.45415029,127.0545316
1573,내곡동,서울특별시 서초구 내곡동463,서울특별시 서초구 염곡동 162-55,37.45432554,127.055038
1574,내곡동,서울특별시 서초구 내곡동464,서울특별시 서초구 염곡동 162-55,37.45426039,127.0547789
1575,양재2동,서울특별시 서초구 강남대로8길 40-63,서울특별시 서초구 양재동 345-9,37.46849592,127.0434081
1576,내곡동,서울특별시 서초구 내곡동465,서울특별시 서초구 염곡동 173-3,37.453598,127.0553297
1577,내곡동,서울특별시 서초구 내곡동466,서울특별시 서초구 염곡동 173-4,37.45346015,127.0549924
1578,내곡동,서울특별시 서초구 내곡동467,서울특별시 서초구 염곡동 173-2,37.45341718,127.0552529
1579,내곡동,서울특별시 서초구 내곡동468,서울특별시 서초구 염곡동 173-1,37.45331654,127.055062
1580,내곡동,서울특별시 서초구 내곡동469,서울특별시 서초구 염곡동 33-6,37.4534368,127.0543258
1581,내곡동,서울특별시 서초구 내곡동470,서울특별시 서초구 염곡동 37-1,37.45361456,127.0540184
1582,내곡동,서울특별시 서초구 내곡동471,서울특별시 서초구 염곡동 26,37.45390863,127.0536078
1583,내곡동,서울특별시 서초구 내곡동472,서울특별시 서초구 염곡동 33-6,37.4532875,127.0536834
1584,내곡동,서울특별시 서초구 내곡동473,서울특별시 서초구 염곡동 20,37.45314524,127.0539226
1585,내곡동,서울특별시 서초구 내곡동474,서울특별시 서초구 염곡동 산 39-4,37.45319605,127.0535151
1586,양재2동,서울특별시 서초구 강남대로8길 40-67,서울특별시 서초구 양재동 345-7,37.46831728,127.0436026
1587,내곡동,서울특별시 서초구 내곡동475,서울특별시 서초구 염곡동 산 40,37.45352624,127.0531153
1588,내곡동,서울특별시 서초구 내곡동476,서울특별시 서초구 염곡동 7,37.45351389,127.0526973
1589,내곡동,서울특별시 서초구 내곡동477,서울특별시 서초구 염곡동 33-1,37.4532162,127.0526558
1590,내곡동,서울특별시 서초구 내곡동478,서울특별시 서초구 염곡동 38-14,37.45333179,127.0524622
1591,내곡동,서울특별시 서초구 내곡동479,서울특별시 서초구 염곡동 32-1,37.45366597,127.0525597
1592,내곡동,서울특별시 서초구 내곡동480,서울특별시 서초구 염곡동 32-1,37.45403853,127.0529506
1593,내곡동,서울특별시 서초구 내곡동481,서울특별시 서초구 염곡동 16,37.45424653,127.0519195
1594,내곡동,서울특별시 서초구 내곡동482,서울특별시 서초구 염곡동 15,37.45451519,127.0517126
1595,내곡동,서울특별시 서초구 내곡동483,서울특별시 서초구 염곡동 10-1,37.4534362,127.0519975
1596,내곡동,서울특별시 서초구 내곡동484,서울특별시 서초구 염곡동 33-1,37.45346142,127.0517711
1597,양재2동,서울특별시 서초구 강남대로8길 41,서울특별시 서초구 양재동 339,37.46893319,127.0428825
1598,내곡동,서울특별시 서초구 내곡동485,서울특별시 서초구 염곡동 38-19,37.45361078,127.0512945
1599,내곡동,서울특별시 서초구 내곡동486,서울특별시 서초구 염곡동 143-9,37.45323993,127.0511184
1600,내곡동,서울특별시 서초구 내곡동487,서울특별시 서초구 염곡동 56-5,37.45321847,127.0506891
1601,내곡동,서울특별시 서초구 내곡동488,서울특별시 서초구 염곡동 63-1,37.45395971,127.050985
1602,내곡동,서울특별시 서초구 내곡동489,서울특별시 서초구 염곡동 산 29-1,37.45404216,127.0511535
1603,내곡동,서울특별시 서초구 내곡동490,서울특별시 서초구 염곡동 65-1,37.4538281,127.0514274
1604,내곡동,서울특별시 서초구 내곡동491,서울특별시 서초구 염곡동 65-1,37.45398946,127.0513237
1605,내곡동,서울특별시 서초구 내곡동492,서울특별시 서초구 염곡동 60-1,37.45404315,127.0512778
1606,내곡동,서울특별시 서초구 내곡동493,서울특별시 서초구 염곡동 산 27-1,37.45425866,127.0511846
1607,내곡동,서울특별시 서초구 내곡동494,서울특별시 서초구 염곡동 산 32-2,37.45399385,127.0507472
1608,양재2동,서울특별시 서초구 강남대로8길 41,서울특별시 서초구 양재동 339,37.46893319,127.0428825
1609,내곡동,서울특별시 서초구 내곡동495,서울특별시 서초구 염곡동 산 32-5,37.45437972,127.0505501
1610,내곡동,서울특별시 서초구 내곡동496,서울특별시 서초구 염곡동 산 32-2,37.45458211,127.0510675
1611,내곡동,서울특별시 서초구 내곡동497,서울특별시 서초구 염곡동 산 32-2,37.45521318,127.0499858
1612,내곡동,서울특별시 서초구 내곡동498,서울특별시 서초구 염곡동 117-6,37.45465011,127.050558
1613,내곡동,서울특별시 서초구 내곡동499,서울특별시 서초구 염곡동 56-5,37.45562663,127.0498562
1614,내곡동,서울특별시 서초구 내곡동500,서울특별시 서초구 염곡동 117-6,37.45599612,127.0498629
1615,내곡동,서울특별시 서초구 내곡동501,서울특별시 서초구 염곡동 67-4,37.45503916,127.0507566
1616,내곡동,서울특별시 서초구 내곡동502,서울특별시 서초구 염곡동 67-4,37.45612507,127.0502116
1617,내곡동,서울특별시 서초구 내곡동503,서울특별시 서초구 염곡동 96-6,37.45573254,127.0507026
1618,내곡동,서울특별시 서초구 내곡동504,서울특별시 서초구 염곡동 56-5,37.45531316,127.0512165
1619,양재2동,서울특별시 서초구 강남대로8길 54,서울특별시 서초구 양재동 340-5,37.46915509,127.0435806
1620,내곡동,서울특별시 서초구 내곡동505,서울특별시 서초구 염곡동 56-5,37.45554212,127.0516771
1621,내곡동,서울특별시 서초구 내곡동506,서울특별시 서초구 염곡동 76-7,37.45487549,127.0516968
1622,내곡동,서울특별시 서초구 내곡동507,서울특별시 서초구 염곡동 262-1,37.45505732,127.0518979
1623,내곡동,서울특별시 서초구 내곡동508,서울특별시 서초구 염곡동 268-1,37.45529075,127.0517933
1624,내곡동,서울특별시 서초구 내곡동509,서울특별시 서초구 염곡동 264-4,37.45590826,127.0512655
1625,내곡동,서울특별시 서초구 내곡동510,서울특별시 서초구 염곡동 269-1,37.45624401,127.0504362
1626,내곡동,서울특별시 서초구 내곡동511,서울특별시 서초구 염곡동 270-1,37.45636649,127.0511015
1627,내곡동,서울특별시 서초구 내곡동512,서울특별시 서초구 염곡동 270-1,37.45644766,127.0511118
1628,내곡동,서울특별시 서초구 내곡동513,서울특별시 서초구 염곡동 296-2,37.45642535,127.0516998
1629,내곡동,서울특별시 서초구 내곡동514,서울특별시 서초구 염곡동 86-1,37.4564449,127.0518917
1630,양재2동,서울특별시 서초구 강남대로8길 54,서울특별시 서초구 양재동 340-5,37.46915509,127.0435806
1631,내곡동,서울특별시 서초구 내곡동515,서울특별시 서초구 염곡동 162-21,37.45678347,127.0514127
1632,내곡동,서울특별시 서초구 내곡동516,서울특별시 서초구 염곡동 162-21,37.45705032,127.0509799
1633,내곡동,서울특별시 서초구 내곡동517,서울특별시 서초구 염곡동 277-3,37.45678042,127.0499095
1634,내곡동,서울특별시 서초구 내곡동518,서울특별시 서초구 염곡동 277-3,37.45622529,127.049227
1635,내곡동,서울특별시 서초구 내곡동519,서울특별시 서초구 염곡동 277-3,37.45687728,127.0485067
1636,내곡동,서울특별시 서초구 내곡동520,서울특별시 서초구 염곡동 273-6,37.45740476,127.0479914
1637,내곡동,서울특별시 서초구 내곡동521,서울특별시 서초구 염곡동 273-21,37.45708405,127.0484475
1638,내곡동,서울특별시 서초구 내곡동522,서울특별시 서초구 염곡동 253-1,37.45734533,127.0484442
1639,내곡동,서울특별시 서초구 내곡동523,서울특별시 서초구 염곡동 250-15,37.45664519,127.0498999
1640,내곡동,서울특별시 서초구 내곡동524,서울특별시 서초구 염곡동 250-7,37.45722583,127.0492709
1641,양재2동,서울특별시 서초구 강남대로8길 55,서울특별시 서초구 양재동 339-5,37.46931589,127.043409
1642,내곡동,서울특별시 서초구 내곡동525,서울특별시 서초구 염곡동 250-11,37.45719616,127.0489435
1643,내곡동,서울특별시 서초구 내곡동526,서울특별시 서초구 염곡동 248-3,37.45740048,127.0485792
1644,내곡동,서울특별시 서초구 내곡동527,서울특별시 서초구 염곡동 248-3,37.45784259,127.0486527
1645,내곡동,서울특별시 서초구 내곡동529,서울특별시 서초구 염곡동 248,37.45755254,127.0495606
1646,내곡동,서울특별시 서초구 내곡동530,서울특별시 서초구 염곡동 235,37.45821208,127.0486593
1647,내곡동,서울특별시 서초구 내곡동531,서울특별시 서초구 염곡동 197-5,37.45940455,127.0479208
1648,내곡동,서울특별시 서초구 내곡동532,서울특별시 서초구 염곡동 235,37.45843296,127.048114
1649,내곡동,서울특별시 서초구 내곡동533,서울특별시 서초구 염곡동 197-5,37.45900622,127.0476885
1650,내곡동,서울특별시 서초구 내곡동534,서울특별시 서초구 염곡동 184-10,37.45799995,127.0480516
1651,양재2동,서울특별시 서초구 강남대로8길 64,서울특별시 서초구 양재동 340-8,37.46942839,127.0439502
1652,내곡동,서울특별시 서초구 내곡동536,서울특별시 서초구 염곡동 236,37.45799658,127.0476335
1653,내곡동,서울특별시 서초구 내곡동537,서울특별시 서초구 염곡동 242-4,37.45795754,127.0472609
1654,내곡동,서울특별시 서초구 내곡동538,서울특별시 서초구 염곡동 243-1,37.45819007,127.0470432
1655,내곡동,서울특별시 서초구 내곡동539,서울특별시 서초구 신원동 516-14,37.45903844,127.0472133
1656,내곡동,서울특별시 서초구 내곡동540,서울특별시 서초구 신원동 516-8,37.45881183,127.0470467
1657,내곡동,서울특별시 서초구 내곡동541,서울특별시 서초구 신원동 516-8,37.45927578,127.0464756
1658,내곡동,서울특별시 서초구 내곡동542,서울특별시 서초구 신원동 136-8,37.45967858,127.0461427
1659,내곡동,서울특별시 서초구 내곡동543,서울특별시 서초구 신원동 513-5,37.45966429,127.0466063
1660,내곡동,서울특별시 서초구 내곡동544,서울특별시 서초구 신원동 434-4,37.45935987,127.0468476
1661,양재2동,서울특별시 서초구 강남대로2-4,서울특별시 서초구 양재동 316-11,37.49655674,127.0281568
1662,양재2동,서울특별시 서초구 강남대로8길 64,서울특별시 서초구 양재동 340-8,37.46942839,127.0439502
1663,내곡동,서울특별시 서초구 내곡동545,서울특별시 서초구 신원동 434-7,37.45951622,127.0472412
1664,내곡동,서울특별시 서초구 내곡동546,서울특별시 서초구 신원동 433-5,37.4600832,127.0471549
1665,내곡동,서울특별시 서초구 내곡동547,서울특별시 서초구 신원동 435-2,37.4603109,127.0474572
1666,내곡동,서울특별시 서초구 내곡동548,서울특별시 서초구 신원동 427-23,37.4606388,127.0467748
1667,내곡동,서울특별시 서초구 내곡동549,서울특별시 서초구 신원동 427-20,37.46032355,127.0467901
1668,내곡동,서울특별시 서초구 내곡동550,서울특별시 서초구 신원동 427-9,37.46031817,127.0461233
1669,내곡동,서울특별시 서초구 내곡동551,서울특별시 서초구 신원동 427-21,37.46097698,127.0462506
1670,내곡동,서울특별시 서초구 내곡동552,서울특별시 서초구 신원동 427-21,37.46097297,127.0457533
1671,내곡동,서울특별시 서초구 내곡동553,서울특별시 서초구 신원동 427-14,37.45671979,127.0569747
1672,내곡동,서울특별시 서초구 내곡동554,서울특별시 서초구 신원동 427-14,37.45670492,127.0573705
1673,양재2동,서울특별시 서초구 강남대로8길 64,서울특별시 서초구 양재동 340-8,37.46942839,127.0439502
1674,내곡동,서울특별시 서초구 내곡동555,서울특별시 서초구 신원동 427-14,37.45621002,127.0563255
1675,내곡동,서울특별시 서초구 내곡동556,서울특별시 서초구 염곡동 206-16,37.45677078,127.05772
1676,내곡동,서울특별시 서초구 내곡동557,서울특별시 서초구 염곡동 215-3,37.45588053,127.0579459
1677,내곡동,서울특별시 서초구 내곡동558,서울특별시 서초구 염곡동 215-3,37.45648021,127.0585714
1678,내곡동,서울특별시 서초구 내곡동559,서울특별시 서초구 염곡동 209-4,37.45715719,127.0587212
1679,내곡동,서울특별시 서초구 내곡동560,서울특별시 서초구 염곡동 206-9,37.4568978,127.0589618
1680,내곡동,서울특별시 서초구 내곡동561,서울특별시 서초구 염곡동 206-3,37.45636506,127.0588215
1681,내곡동,서울특별시 서초구 내곡동562,서울특별시 서초구 염곡동 227-2,37.4566285,127.0590895
1682,내곡동,서울특별시 서초구 내곡동563,서울특별시 서초구 염곡동 200-4,37.4558535,127.0579463
